seller_id,total_revenue,avg_order_value,total_orders,total_product_sold
0ad80de75c811326389cfb1daba7d45e,1449.40,241.57,6,6
2dcf93836ae3ce0d7c93e2f10876467a,1443.80,160.42,9,12
dace965ca58120f92f8d742a9fa1864b,1442.00,180.25,8,8
66fd84ee7528c0c0de85d0f44a73d5ab,1438.11,130.74,11,21
5b0cc932433fa5184b5b94bfe6bcc256,1437.80,119.82,12,17
3771c85bac139d2344864ede5d9341e3,1433.30,55.13,26,30
ec933281fb017b5020d06df29c3f77e8,1432.00,179.00,8,8
c5f7e746b7e6d07def6c0dae9903279b,1429.00,142.90,10,11
0aea4c6ae1505b3228ddf3dd7822ee5b,1427.91,178.49,8,8
ffff564a4f9085cd26170f4732393726,1426.30,71.32,20,20
d9a84e1403de8da0c3aa531d6d108ba6,1425.20,26.39,54,59
adcf50477d6a1f5d91bb9d54c4903cb5,1425.14,75.01,19,38
f5f46307a4d15880ca14fab4ad9dfc9b,1422.94,158.10,9,10
89c127985a8b130cfa45c1d36764017a,1419.57,202.80,7,7
0b0ddbc7b9d9584f442c7ac92b0ff6c9,1416.76,472.25,3,3
010543a62bd80aa422851e79a3bc7540,1416.00,708.00,2,2
17eea220a40cc0d2c0c5346379682398,1414.98,353.75,4,4
af3ef48d0e13835e529c29ac573c63e5,1405.63,66.93,21,21
921323538c9f1c4e816f2720eac02bea,1401.84,93.46,15,17
8ff1a9df749e454105c55cda13e79143,1400.60,107.74,13,14
d4ffeb15b67e81ff9af2b4252d99fb7e,1400.40,127.31,11,12
d4e12e7884759a14fa0f5f896c791cae,1400.00,48.28,29,32
04843805947f0fc584fc1969b6e50fe7,1400.00,1400.00,1,2
b8114f2f589a6804810f04f99b36b498,1399.62,174.95,8,11
2e1a7d075abe038c1b2743005fe42ff1,1396.70,73.51,19,23
8e2b3afb420011ef0c88c9d5f11ea526,1384.50,125.86,11,11
863d2ebcd347ce4922de7a0f9a5581d6,1382.36,76.80,18,19
81336a0f57a33776419727a300249e90,1374.85,85.93,16,19
88cf19ec1fc2c58f161aee259d57142c,1372.97,98.07,14,14
8185694b58b2ba6de20fd41ae608bbea,1372.30,171.54,8,8
985c92cc412091f8529c12d7f23d3fef,1368.50,114.04,12,12
0bebbb2cea103a4a020c95d43fd7d754,1367.20,151.91,9,9
556a6409838156ea299c9d1f9e2dde43,1362.80,340.70,4,4
36890be00bbfc1cdb9a4a38a6af05a69,1361.30,104.72,13,13
5a425cc503b39b262a847fd6212bf53b,1360.59,90.71,15,15
a36ac007a4d18f865c8d32c3b2402c2d,1359.78,151.09,9,9
091065b789659bc3cd9af9cb3a6253ff,1359.00,679.50,2,2
2f73e04d12cdf0c945ded66bb3fcf6c7,1359.00,453.00,3,3
42ef3192a9ff87a22d1867b74b3ee205,1354.09,58.87,23,23
9f50216bfd01913736a55a11b55ea842,1354.00,79.65,17,19
04e38a233f726ef161074ab1c9b0399a,1352.20,58.79,23,28
b9a03475e6447e631b6799ec8274800f,1349.10,134.91,10,11
e439f7176d763f92de325271111b2fd5,1348.40,192.63,7,7
c3ee2331a724e6fc02c4b698b57a73f3,1347.00,673.50,2,3
7e26c750b4cb9f6766f58265ff9ebe95,1344.30,58.45,23,27
20b54c376b794ed028df09a3cd88e8dc,1342.95,122.09,11,11
b43d8b707f887a30f4675391098354a0,1342.00,447.33,3,4
186cdd1b2df32caa72cfb410bba768d3,1341.45,223.58,6,6
8ea394aed8138685abe1eb9f25e1021d,1340.00,670.00,2,2
ecccfa2bb93b34a3bf033cc5d1dcdc69,1338.64,89.24,15,19
7357b52d27cbaa90f81a96cbc1279396,1328.02,110.67,12,12
058cb5aeb36d7c0fcae20fc85d5e0a59,1328.00,110.67,12,13
3faf68a3b0af94b10bac70d86077be49,1322.93,188.99,7,7
5d9f3746e112e696f98ea22c56b3e912,1322.64,1322.64,1,1
d2e753bb80b7d4faa77483ed00edc8ca,1320.70,94.34,14,15
718539d38d07dd351c76db862760e2e2,1318.90,35.65,37,45
2bd05d410a8fd26dc4184a15f4f2f588,1316.73,219.46,6,7
5151aea44289d6c6b090ee31c2132508,1315.30,187.90,7,7
3f8034bfc6b8b4135534975d49f04c63,1313.90,109.49,12,16
4eb61f060e7dcc1d5a80d806c35cc541,1313.00,164.13,8,8
c794dab4928dd97beb41d05514441e86,1312.40,82.03,16,16
f4a04f7be452aa3bb31760bf00055dd0,1312.10,72.89,18,18
e63e8bfa530fb16910dd6956e592bb81,1311.70,31.23,42,43
626ab1cd96932367f0eeec2e47046c12,1310.00,436.67,3,3
7f40d06aa0b5f1aa4f41af8c0480e2ef,1309.94,218.32,6,6
9a1aea68d3efa00862ec88c0768037d0,1309.20,187.03,7,8
0e982cff76cc0579f632cea8a0e38c9d,1307.34,186.76,7,12
a13580f0e8f782b7a543885a0ef99f08,1304.90,130.49,10,10
4dbd95a08b31ede5c82d3f861cb1ce1a,1304.67,217.45,6,6
83b08de96980757220871b31bf6cffca,1304.17,260.83,5,7
542917da124346b47ea1ac79a93ce454,1303.90,65.20,20,20
90d4125885ab6c86e8820a722be71974,1299.55,433.18,3,5
45a3d05fb00435e52a28859dd03703b3,1299.00,1299.00,1,1
56e361f411e38dcef17cdc2a3d99628b,1298.00,259.60,5,10
d101c6da914ae3d53f7bee42283f2fe2,1297.40,99.80,13,16
10ff823eda2b032e2c93d17a7d294736,1294.97,143.89,9,9
51ed72984a04e5dd35c2b27e77179038,1294.30,184.90,7,7
f08c008c8a8d31417763738a1788a2a8,1291.72,58.71,22,23
b9ca8e8baa5d4aa038394a700f63e69f,1289.77,92.13,14,14
25e47381a6c510ddeb36084e33b89f0c,1289.60,80.60,16,17
141440cad9341e553f8401c574a2aa38,1288.20,117.11,11,12
bc07d855eac23aab5ac8a120f21d16b2,1283.11,106.93,12,13
e3d3b3efac954a60d61be70b7e05b49b,1282.05,427.35,3,3
4eeb99008a0f59d2c7759c59f9a346eb,1282.00,641.00,2,2
269cff2d3c8d205c11f37a52402ea93b,1281.59,320.40,4,5
a478c7961d6a992065b24e63b366f90b,1281.50,160.19,8,9
5795aebfe331fbcd02a2c4b679fb7952,1280.00,213.33,6,6
fec8cd45395b3cb0c2b173d7739706a1,1280.00,320.00,4,4
2709af9587499e95e803a6498a5a56e9,1279.56,49.21,26,47
1dcfa3835714681d4ba4a93bc1e0fd41,1278.50,98.35,13,15
bb5d956dece964a06c12bceb66b923ae,1278.36,639.18,2,2
128f9bfbe4c7d5185033914b1de3d39a,1277.29,91.24,14,16
52f9db5cfb423382a2fa5c9e39303202,1269.77,57.72,22,23
c8c1bea22194a4eefa2dc9a9fa89f536,1266.00,180.86,7,13
2646baaf662d4d92ac48f047e35db92d,1263.05,84.20,15,18
9ed65337433adfbedefd23dd76eaa494,1262.60,210.43,6,6
da7039f29f90ce5b4846ffc0fcc93beb,1259.10,74.06,17,18
9140bd1d9de28b197dce077bdd687438,1258.87,209.81,6,8
8a9260f2b0340411d6d2a56bcf4f7378,1256.00,157.00,8,9
b8578d2d823bd8e251f6fdd02b40902d,1255.60,139.51,9,9
4cf490a58259286ada5ba8525ba9e84a,1254.20,156.78,8,8
734def04b237117a09321dd6d8f3f2a2,1252.43,626.22,2,2
402916f742e5c740cc751493d9cf5053,1252.00,139.11,9,10
b5abf4f36adc043117b4fca82c22984c,1247.80,113.44,11,12
30a81d8cf85fb2ada1b1b094c9583a95,1245.42,73.26,17,20
3fac58ce0ad699020c7944d53c41329c,1244.95,124.50,10,16
671585f5a2af58b6e276bc01003c0d2b,1244.00,46.07,27,27
5d76d80a2f5f39c891b996a1bf4c9853,1238.50,206.42,6,6
67225bff54a172ff67579aaf583efd78,1238.00,154.75,8,8
002100f778ceb8431b7a1020ff7ab48f,1234.50,24.21,51,55
4fb41dff7c50136976d1a5cf004a42e2,1230.00,410.00,3,3
7daca0837f033a41a6f3428c18657533,1228.98,175.57,7,7
0afccdb8a34ee5c79f7c06faf2b4d56e,1225.50,49.02,25,25
2d518637f53161b973e01f56ea4bb88e,1219.89,93.84,13,13
9c4d31c7e46ab03a43fc06e3142afd4e,1218.90,609.45,2,2
7a425d299613df3e613bcf9d2eaf5c49,1218.80,67.71,18,18
2cb6eb1b7185064167657fa09f541105,1217.90,202.98,6,7
093805f8f2aeb63881444571e1f48f30,1215.79,55.26,22,27
f9d010e39375d9c91dce3f40b73a2f84,1212.00,303.00,4,5
57c764b4a836300be881e2ff86e449f9,1211.00,41.76,29,30
788e857f317e53de488d393e65a80f45,1210.00,110.00,11,11
6426d21aca402a131fc0a5d0960a3c90,1209.64,52.59,23,23
01fd077212124329bac32490e8ef80d9,1208.00,38.97,31,39
b566ab0ef88016e00422755e305103c6,1208.00,241.60,5,5
7238f877570096ae403c51898fa64566,1200.00,400.00,3,3
f0563bacf40c311f1c4d3d6b67b8a7a7,1199.00,1199.00,1,1
6bef34c5be6f2bbd70aa5165f6df94b1,1198.00,599.00,2,2
11fb6f6d341adbe19e81733701704635,1197.00,399.00,3,3
a20d8058c866dbaeca014d2cd20ac62e,1194.00,597.00,2,2
d8c7ba53e7e38711eaef8c2849d6d2e1,1190.87,54.13,22,22
700f03c207639c22d933381ff60b35c2,1189.86,297.47,4,4
c0098efcf800861dcae589affca31408,1189.28,132.14,9,9
1710c3aaa9c6b44ec3883ee0fe300e21,1188.90,594.45,2,2
e504a4e2efaa45cbff7e268a2c58c956,1188.80,108.07,11,12
c273175f7c6c80fb02f051e2fc6d0d72,1188.23,84.87,14,14
439a47cc365d6e3bd526812ea9de3c29,1186.50,148.31,8,13
a5259c149128e82c9d6d46e0c1c812bb,1182.26,147.78,8,8
7ff588a03c2aeae4fbd23f9ae64b760d,1182.20,84.44,14,16
ec4608a1f76453166bb312b2968aeaf4,1181.75,65.65,18,35
725af026f869236a8dd0ceb98564d156,1177.71,168.24,7,8
327b89b872c14d1c0be7235ef4871685,1177.00,392.33,3,3
b1aaae6b66ad3c40f54b389d7ea4bee0,1176.50,78.43,15,17
dbec9a0a7efeff029d4d9dce7dc4cc95,1170.00,390.00,3,3
f1b854361f4e15d5851b494df66f22b2,1168.80,389.60,3,4
8629c241b3622ac12cd4118afdc8d394,1167.66,89.82,13,13
a425f92c199eb576938df686728acd20,1165.80,68.58,17,19
5ee7fd217d08dfe5d3e2f51f96a12c9a,1165.50,129.50,9,9
c8e135e7b21ecbc36c1153a29d2f5a06,1165.50,166.50,7,7
5f3ae9136c875522250f8184f253413a,1158.00,26.93,43,46
d1c7fa84e48cfa21a0e595167c1c500e,1156.03,96.34,12,12
d1b9d4be4b6f9ebd85f8acd6745ba612,1154.35,104.94,11,11
2d378dbb39815785238c0139c7647fb7,1154.00,577.00,2,2
432c67955c0acd1fd6b0b5d678766a71,1151.00,383.67,3,3
c35672b10ad50968f567ea3f4b91e877,1150.57,63.92,18,22
5fd924b4836098a5be0ecf81ba054ce0,1148.80,164.11,7,8
1d2732ef8321502ee8488e8bed1ab8cd,1148.00,287.00,4,5
d4910f1cdcfdabd48d6b316e395d4a23,1146.88,104.26,11,12
10089e9f2fd0c668a8fd4e52e1698888,1139.90,379.97,3,3
5f26c1408a65b42a7224cd463bdf3292,1139.80,113.98,10,10
6562efe88ce0826a4ca4f189f03b4b84,1135.90,126.21,9,21
6b89abe95848c850399130d149a39b63,1135.20,141.90,8,8
5b07547f10dd980738a1a27f685af669,1134.60,87.28,13,14
75fbb52eda0cbc24f479d3b2fbfa8d3e,1130.99,28.27,40,43
9485a23c0430ba1d58d359391606fce6,1129.90,225.98,5,5
713e3a23ca5e47786eb6f0d99f94cfac,1126.00,281.50,4,4
138dbe45fc62f1e244378131a6801526,1125.56,22.97,49,58
9bc484c87d79cd4874e05ca182658045,1120.00,124.44,9,9
c878515173c84a492ebe50d6b493230b,1118.84,124.32,9,10
cda598c48d7c614bc1cad7d8ff6f0010,1118.60,65.80,17,18
365e445f796710c3431557e85caa25db,1115.00,278.75,4,5
1b65c144b17e607c0f37f10bb7dfec8d,1109.50,221.90,5,5
b586cd24c010a13916af621b0325fbba,1108.94,184.82,6,7
6c6cc59a5c00cacc5054ca06d65cc282,1107.00,1107.00,1,1
abc015ebac1d283a323ca9db35ede4b9,1106.80,92.23,12,13
457fe919b032a3f7dadba6fb92cf7855,1104.89,122.77,9,12
596849622429351f47b32e6cae1055ff,1104.70,78.91,14,14
48328ec9a579151d9cc6a86d4a59336c,1099.00,1099.00,1,1
c88f62b4c386a59281014d677864d016,1099.00,1099.00,1,1
4b39558c138930b9e5489c93b6df5fe3,1096.70,274.18,4,5
b55638ad525e906c698fa2ce742c1742,1094.80,99.53,11,12
119d1aef1b4144adba89163f6cd9f5d4,1094.00,273.50,4,4
8b655f0855926bcb49f5835d38dfddf6,1089.50,217.90,5,5
f205b1a3ca9a34e0f8a228bae6e4c7b3,1088.00,136.00,8,8
76ea5315acb3f5f7ade3cd261faf922a,1087.06,72.47,15,15
fe87f472055fbcf1d7e691c00b1560dc,1085.80,180.97,6,6
e48cc16ab70bfa09e1401740dce0b3d7,1084.83,77.49,14,17
39f776d2974049026ff531fc42ef2a3e,1084.04,361.35,3,4
71dc18fd8cbf5fd77f45dd8b427abb34,1080.00,270.00,4,9
4091f77d8c768fc3e81c20761471761d,1079.00,134.88,8,8
4736e9d642ef4257cd7622516931eb51,1078.87,67.43,16,20
03a2a6dcbe45d639c4dc2a0d24769c40,1078.41,119.82,9,9
a066df7361163e7ddc5d7452dd17448b,1078.30,71.89,15,17
278b6e0b20c4f61fefaa0577943d7a35,1078.00,1078.00,1,2
577719699805dd125d5b6fdde5943bba,1077.80,134.73,8,8
167fd940acebc789debd6eb418c46e38,1077.58,215.52,5,5
3d4b1ae7539303b5704493798893e82c,1076.00,179.33,6,9
334cab711dee080b079fa5779b584783,1069.70,97.25,11,26
b18871c324516afa228a13e8f1ef0ae9,1064.60,118.29,9,23
eb72802c83dc7547529c9546d1a9b8ef,1063.92,132.99,8,8
8fbd63429be6d3e5e6d1a709b6464802,1061.40,176.90,6,8
b2eecf5ea250510da76590ca79d60e5d,1060.00,117.78,9,11
f5fea3ffed6c2e889bab72705557c63a,1059.90,353.30,3,3
1464afc72f696af775557a821c2e253f,1059.36,36.53,29,30
de9727ca376d1be6ec121b110aa7954c,1058.70,105.87,10,12
226b05fe067266c59c15dae208213d06,1056.90,105.69,10,11
55dedd83e501d8248880557d9073cbfd,1055.30,131.91,8,9
04fdea0c111866e6cf812f1570d6b5bd,1055.00,105.50,10,10
9d7a1d34a5052409006425275ba1c2b4,1054.82,81.14,13,16
fcf16b7a8697e559f0123190bb30177d,1052.80,350.93,3,7
4324dd16853115efb0fd9d0d131ba6f4,1052.25,87.69,12,18
bb135baca94c82fcb731335ad5b04a03,1049.80,58.32,18,38
b7d5b4b87af9d42b601865d3f3810bff,1049.00,524.50,2,2
49067458c68f7701fd334ce326accbe0,1047.65,61.63,17,37
1cbd32d00d01bb8087a5eb088612fd9c,1045.47,95.04,11,12
c03121937e54a93fcc1825c3098bbb6e,1043.00,149.00,7,7
89f69225956f951295ca4c7fb1266553,1041.30,94.66,11,12
3d4824f20035949c710eaf111f869d39,1041.04,115.67,9,10
1bc2e21de46adfea6b98cc96b00f3b40,1039.95,346.65,3,5
7c5b05cbdb5542049f38d90d7815b97d,1038.96,47.23,22,24
633ecdf879b94b5337cca303328e4a25,1037.60,172.93,6,6
7df1fc11cc5cbc518b39faa60cf5d67c,1037.60,207.52,5,5
c54679b132454625907c773d273d4126,1032.00,147.43,7,8
8c5e007d7bd5693fa1386ffefbc99f6c,1029.11,114.35,9,24
8f2b51a30523cdecddc2f179f351c7d6,1027.90,146.84,7,8
76c47a299e4a8fe992316a85865acbe9,1024.46,170.74,6,10
e58a5b390e28abc0b216cfb0e07d27d7,1022.60,146.09,7,7
7994081388d55b9cf976c050653dd359,1020.00,510.00,2,6
26785a546900236d66f2e4197c211158,1019.20,67.95,15,15
7aa538dd6e114e503a2e6154ea352253,1016.68,203.34,5,5
a13aaf2d2886ab9fb30fb9a920160b8f,1011.52,252.88,4,4
28872dc528e978a639754bc8c2ce5a4c,1009.90,1009.90,1,1
5011f0d93373a4c5753adf58ca77af8d,1009.42,84.12,12,22
5b664594895aefb418afaee6d40a9a23,1008.80,63.05,16,22
00720abe85ba0859807595bbf045a33b,1007.50,77.50,13,26
b45d7ebfb7378630f1bcd74b6ff86ff7,1007.50,201.50,5,5
fb3cfbc8a86f5d7fbb4d36b8df63f60d,1007.30,100.73,10,15
bc47d5d1490df2b36add65d733eafaba,1004.80,41.87,24,25
980640c45d7a4635885491d077167e4d,1004.29,71.74,14,14
ef9952469137ff190bacafe117f51537,1002.66,200.53,5,5
515d781150feed28a6ac091bb0e3cb8c,1002.35,167.06,6,6
2379bdc3888025689a9deb7b141507d5,999.50,111.06,9,9
41c9d3997dd3c072c31139dc5bb5761f,998.80,332.93,3,3
cb4a705d00e100b9732d0ca34817d441,998.00,998.00,1,2
dff87e4de60c9736ce8df835951b09bc,998.00,499.00,2,2
b5e3e38609125694d2ea2417522a60b7,995.04,62.19,16,17
8a43128d7f9a3db592b866e6861a6cce,990.60,330.20,3,4
7ecef8194babfec876ca720714327841,990.50,141.50,7,8
d1582f4043306e6b91afa6a8a884f898,990.00,110.00,9,9
6025c79c035c3d772133b8b8238463b2,989.74,494.87,2,4
8fdca8e349553f99bc738833a62c8802,989.34,44.97,22,29
edd066cd02126d7800f9b66e980e9931,987.70,164.62,6,6
e84ad2127668df3aafc6b73531a0beb8,987.00,51.95,19,23
77dcbb67ccb3659bd58eaf5661560a30,984.00,492.00,2,2
7a9c12e235c36247c3c81f50d6ea9cea,983.90,196.78,5,5
325f3178fb58e2a9778334621eecdbf9,981.70,27.27,36,46
83645b1645cdee8953ee54c29ceed564,978.90,69.92,14,14
e0eabded302882513ced4ea3eb0c7059,978.40,122.30,8,8
a99504ac23ed125aaf5302af6cc30af9,978.00,978.00,1,1
8e670472e453ba34a379331513d6aab1,975.00,975.00,1,1
3f2af2670e104d1bcb54022274daeac5,973.60,162.27,6,7
c1ed9e3daf6154542826a6996af0fb8c,971.25,107.92,9,17
ef2fbc2b607d8492bcffe657a4645434,970.80,48.54,20,22
528bcf6680c36dddf07620bd35b33a6f,969.98,484.99,2,2
3c3017960b2dbd72711a61f0400aab8f,968.80,96.88,10,10
9261d76c62caaf0b24677c2ceb7f8f20,968.70,161.45,6,7
9e9b539eb2806acee3f5c28085c1db9f,967.00,322.33,3,3
b19c48688808720822399ffa9f2dbe2f,959.99,959.99,1,1
05730013efda596306417c3b09302475,952.00,238.00,4,4
05a940b4ecae36cadfd8e93bd9c43257,952.00,95.20,10,10
f0e103c63864d5405b958d984b6e94c9,951.70,86.52,11,11
5b2e94f2c22b39ccc24d34ad0f669672,949.78,94.98,10,10
07017df32dc5f2f1d2801e579548d620,946.49,118.31,8,9
4f1f1c8666cdb6442f775c4e8caed465,944.98,472.49,2,2
4e06067cc08b3f41d837768d392c3ee3,941.72,30.38,31,46
6cf476a4ca74498db55cbccdaa9dcfb6,939.93,156.66,6,7
69b5eaa096c3f9d1e5c398c597f567d6,938.00,469.00,2,2
79a679c36c08d606b3fd47ead9de109b,935.00,311.67,3,7
db46ca7bce82b11f7e247539271fc390,933.97,58.37,16,16
3d621842b2ed28e2b474132480edac3c,928.91,92.89,10,10
4ebdc7e6cd6102a022dadc49156d4ea8,928.70,32.02,29,32
c8025364abeecb115431bf95c11a747f,928.00,464.00,2,2
bfd938b22bc99bce1ae60dc602889f52,922.80,153.80,6,12
343e716476e3748b069f980efbaa294e,922.60,54.27,17,24
2d42ebcda99fd55f6f4bc2f1ca035d50,921.50,92.15,10,11
670a9dda115b5a88b18cfadee8de2332,918.90,83.54,11,11
7d7d2b7a51328016102d4528c411d630,918.80,131.26,7,7
1caf283236cd69af44cbc09a0a1e7d32,917.60,27.81,33,37
dc7192adf8ba09569261f4a8d576afe0,917.00,131.00,7,8
e9729944ba65dc3ce425e0c5a22ae7b2,916.70,229.18,4,4
08d2d642cf72b622b14dde1d2f5eb2f5,914.00,53.76,17,21
32e5635e63cb374eb63afdd242fb6134,910.00,910.00,1,1
70849ca4f400aaabb62cb7462a6f1428,909.58,75.80,12,12
3f9c56764fabca627406093dcb3ef0b4,909.30,129.90,7,7
973f21788dfab357250f69a8dcb7ddee,909.00,90.90,10,21
e5cbe890e679490127e9a390b46bbd20,908.99,454.50,2,2
9198786624eaeb375793215cad26cfa6,908.30,100.92,9,10
4a1f694197d05fe70026b016a7316b41,907.77,64.84,14,23
e250d617a0ad591ba9bd663e584a895d,904.12,113.02,8,20
ae45df84722b1d15c5f32b23a095746c,901.83,100.20,9,12
e1c76f339ebd5460999f25a2aa8c92c5,899.90,899.90,1,1
7dc9a3355bae96dd82008b313d3a456c,899.00,899.00,1,1
e51f22821f0c12a16ad5c020cdcd55e9,898.71,224.68,4,4
1961c3e1272bfeceb05d0b78b5bbfdaf,896.00,298.67,3,4
4ef4c39cf3c24f326434cf0b2e48046a,891.00,111.38,8,9
f8201cab383e484733266d1906e2fdfa,889.00,88.90,10,10
160e4f13fd3a64b1b86807be88b5ffb0,886.00,221.50,4,4
e1dc0754bada9ee4cfe9713f22f61292,885.00,73.75,12,12
ffad1e7127fb622cb64a900751590acd,884.30,88.43,10,15
6b9b80d53ba3676eafe60268a810b5a1,882.70,88.27,10,10
48985c61529077fa4f1e38bcff0f2ed3,879.30,125.61,7,7
e644cbadf7eeb30d0d29f335ce7d52ec,878.90,109.86,8,10
134a288e7de827ec5ec62e3ec9c3a295,877.45,97.49,9,9
68f86ba270525243e68ae74044f992b9,876.50,79.68,11,12
1f867308a0ce13133a4e639ff4de0c02,875.10,125.01,7,13
cac63f48c38cd7d002a7e846dcd99a23,874.00,87.40,10,10
efff9341f3f8f5237b44ff67ed36a7bf,872.99,174.60,5,5
9c690ceacd5c66731bf443ea810195cb,871.80,87.18,10,12
bf00385a5f7fc1ef39a13c2e9ee50a5f,870.30,30.01,29,29
eddd1991bd6d9309995a480c39b95137,866.00,288.67,3,3
557f22c76691849db52d2abccf0015d0,865.86,66.60,13,14
400f221ab83037c0ea78f1267da9624d,865.00,865.00,1,1
ab3e0c171fe84a7ba7de130f19cfb485,863.42,123.35,7,10
a67780aba9dd436e7ac0aa1f889e73ec,863.00,143.83,6,6
41da412d33e8da4f22baf55cb1bde82c,862.90,57.53,15,21
20cb7c2fde3e5bf10f0bbe7394e1c6a9,861.90,26.93,32,51
6a8a889bde935bafa76d7848782dfaf9,860.82,33.11,26,30
c4fabeea6e569d42d02993bb1f4f1cbc,859.30,78.12,11,11
2c43fb513632d29b3b58df74816f1b06,858.00,286.00,3,3
e8dba4d70f7f2b20e775d09cae01142d,855.91,95.10,9,9
0aa124728afc1131dff5655f4c6f487b,850.92,425.46,2,2
f783a638e9c6af4a7d0dbfde811e7a81,849.80,169.96,5,5
1099a00e0ee3a50935e6c2447ca090c5,849.70,283.23,3,3
010da0602d7774602cd1b3f5fb7b709e,849.50,849.50,1,5
4221a7df464f1fe2955934e30ff3a5a1,849.50,169.90,5,5
a0d7fbb07bb5ebc3b05980e750db56f3,848.99,283.00,3,4
3dbbce181edfaa4a597ec858c382d2ec,848.30,49.90,17,20
fe1b067411b8c5066e962aa146ccee03,847.78,105.97,8,8
113e3a788b935f48aad63e1c41dac1bd,847.35,21.73,39,48
2dd1fb6f0e42a2243b8a01e40cd41216,845.89,211.47,4,5
2b03ac196f5ed62ac483960fe0fa3b65,843.10,120.44,7,7
ddd51ae8cda92f3995a51fc0f0f3eec7,842.70,105.34,8,25
0791d9fc1e30678ecf03d3e55fa108d3,842.00,168.40,5,11
a1544b9ea0b2390e020537d4daa89049,841.20,105.15,8,8
a3b42d266fa8afc874b909422ce88582,839.40,839.40,1,6
c37b2059d4f90d4feead554e5246565e,839.30,69.94,12,16
6e4f5ff6b086632ba8dcb558fb10249e,838.90,167.78,5,5
82cb9f452fe8334df74b22d37824b431,838.20,59.87,14,18
eba88037e1dca898cd02881f67ced679,838.10,139.68,6,6
b81e3a6c866a764974fe849821abeebd,836.15,104.52,8,11
28f10b1c5e5abb9d4857745bede6147c,835.00,29.82,28,28
297d5eccd19fa9a83b2630071ff105e4,834.97,104.37,8,8
1bb3812d5f0747a3ab7348f199001a10,834.40,92.71,9,9
91543f9849d68d023e17194926598543,834.00,208.50,4,6
c00396cbdd2e088fe4281baa5920aef1,832.41,832.41,1,3
a2deecd5398f5df4987110c80a1972a3,827.43,51.71,16,16
8602a61d680a10a82cceeeda0d99ea3d,826.99,48.65,17,19
1cd9e0cc1839d55516843def5600816d,825.00,165.00,5,5
340636a908b13bbe0f4fb63fbe1d0c03,823.20,164.64,5,6
51e4e89242cbb846c2deff3dc015650e,822.58,51.41,16,16
10076e5788b8ee532724bcd460baf762,821.48,35.72,23,26
28ea411b354f14b1a494be4e79f0ce02,820.00,136.67,6,6
0aa2205ca24f113f4658a5c536667426,815.62,203.91,4,11
63a79f5a7eb5cb48a7e5787b141c7993,815.10,74.10,11,11
daf565f087a52def0fd5c5825b3661bc,813.90,90.43,9,9
dc64d75cc406bb0697be983831430e60,813.00,203.25,4,4
a1bea7061f61f6fdd9a85a6325ba1033,810.95,90.11,9,9
5996cddab893a4652a15592fb58ab8db,810.00,810.00,1,1
17adeba047385fb0c67d8e90b4296d21,809.70,809.70,1,3
bd4431c1a8dfa744b59e1e2a8bc99b9e,809.50,115.64,7,7
14ee35374a7876217954b5fa08e50463,809.00,134.83,6,6
ba5daa4041e1f15cdf34b76e3e18a450,806.80,53.79,15,15
caa9bc43a9fe8cf9c564ddd8a03cc4a6,803.87,61.84,13,14
a72c2f59332659e361d647515c698798,802.90,160.58,5,6
11eac105f3f90a9b87b19c89d91e24f3,802.89,160.58,5,5
ba6b4a237f92479743cf0ca06b67a9ac,801.89,100.24,8,8
253f95b3a0e6983ae18aed49fbc2b845,799.50,159.90,5,5
7a91bf945c6fae0779f1c61ce97fe45c,799.50,159.90,5,5
9c7fd21e0aa159b20da593371f08ff7c,798.30,114.04,7,8
13511db12ac61e2f89c53b72a944a60b,798.00,133.00,6,6
a247197e2e9c19a6a53a6888cb8b660f,798.00,399.00,2,2
365e4bce19bda0082c3d15d83fdb8bcd,796.40,132.73,6,7
5a05a16bb50629ee31afab8a6d4c2674,794.30,56.74,14,15
e3a386fc36e22064434e1fa256f6a9fa,793.90,49.62,16,17
0d4c8269e7f0401201794deef160edd6,792.64,264.21,3,4
52956b80ae65fda598f06f6b9943e7a9,792.00,264.00,3,3
5962468f885ea01a1b6a97a218797b0a,791.00,98.88,8,9
3d5d0dc7073a299e31fa718ce1bc00b6,790.70,34.38,23,24
134b867a0f7f8bbe6abf10f91874891e,789.89,789.89,1,1
f9eedec3129e8cc6b6429c42d0808c5b,789.80,394.90,2,2
ac6417315ae5da8f9a38ee11de6f7780,788.90,98.61,8,8
2305ab43e846518f58dd9d59f3f54e96,788.89,262.96,3,3
4c61e37f664c3c88aff092aa5ac779d7,788.31,112.62,7,8
3492e68f37fd1df87f4f2f2ea247f445,787.86,98.48,8,9
da03c298e3999e9d828591fc2179d109,787.70,196.93,4,5
1cbd50a8c52e6cf8e315c5709fab386f,785.97,87.33,9,9
9d681c7e12db302cb261e721040dde65,785.60,60.43,13,14
9535a841eecebed61a9fb1ac1cbb5597,784.90,392.45,2,2
de09d00cfc265b8804c7df34075a68fa,784.00,261.33,3,3
5f06030071324cc52bf0304014ac7234,783.96,195.99,4,4
d4f117125b59ce73c3302f88ee40c458,783.29,46.08,17,17
ef30892870c278497523264be1be2241,783.20,87.02,9,9
52a52b9f656520e99716f5bc40f661c8,783.10,111.87,7,8
41c2bad7229b0c25e6becf179ebf63ff,782.00,39.10,20,23
11742f81550ac064cc9a40f67151d9ad,781.90,390.95,2,2
